Site,Sitenum,Latitude,Date,Day,Month,Year,Date2,SL,Age2,AGE,Females
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,12.87,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,12.91,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,12.94,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.04,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.05,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.05,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.06,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.11,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.16,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.25,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.31,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.35,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.4,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.55,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.56,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.59,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.62,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.66,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.7,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.74,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.75,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.82,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.82,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.88,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.95,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.97,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,13.98,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,14.02,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,14.2,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,14.24,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,14.52,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,14.56,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,14.63,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,14.67,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,14.7,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,14.74,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,15,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,15.11,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,15.14,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,15.3,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,15.34,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,15.55,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,15.55,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,15.57,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,15.58,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,15.67,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,15.72,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,15.85,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,16.09,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,16.15,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,16.36,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,16.52,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,7.37,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,7.48,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,7.51,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,7.67,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,7.76,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,7.84,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,7.88,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,8.19,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,8.3,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,8.35,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,8.39,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,8.55,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,8.61,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,8.79,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,8.8,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,8.97,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,9.06,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,9.16,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,9.21,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,9.38,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,9.43,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,9.72,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,9.84,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,9.93,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,9.95,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,9.95,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,9.96,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.02,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.24,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.28,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.28,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.29,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.3,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.35,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.35,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.4,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.41,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.43,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.44,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.45,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.46,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.48,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.51,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.52,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.61,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.62,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.64,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.66,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.67,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.67,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.71,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.77,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.79,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.81,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.93,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,10.94,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.06,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.08,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.1,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.11,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.15,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.22,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.22,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.22,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.22,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.23,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.24,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.29,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.3,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.3,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.3,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.32,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.36,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.36,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.38,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.42,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.44,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.65,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.66,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.69,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.72,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.81,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.82,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.83,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.91,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,11.96,0.084931507,0,1
Bourdigou,3,42.75,01.06.2007,1,6,2007,1/6/2007,12.12,0.084931507,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,11.95,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,12.14,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,12.21,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,12.22,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,12.22,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,12.42,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,12.52,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,12.54,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,12.55,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,12.61,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,12.62,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,12.73,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,12.75,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,12.8,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,12.9,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,12.91,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,12.93,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,13,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,13.04,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,13.4,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,13.47,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,13.66,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,13.68,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,14.03,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,14.21,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,14.42,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,14.63,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,14.96,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,15.01,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,15.53,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,16.09,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,16.26,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,16.27,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,16.48,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,16.54,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,16.82,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,17.24,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,17.29,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,17.32,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,17.37,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,18.87,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,18.97,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,19.17,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,19.29,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,19.58,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,19.79,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,20.02,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,20.16,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,20.34,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,20.49,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,20.57,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,20.65,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,20.96,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,21.03,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,21.29,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,21.35,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,21.4,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,21.45,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,21.55,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,21.81,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,21.95,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,22.01,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,22.18,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,22.27,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,22.43,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,22.6,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,22.71,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,22.97,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,23.02,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,23.11,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,23.25,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,23.27,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,23.35,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,24.1,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,24.2,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,24.54,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,24.64,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,24.7,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,24.71,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,25.07,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,25.09,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,25.24,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,25.28,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,25.31,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,25.59,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,25.78,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,26.07,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,26.45,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,26.82,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,6.13,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,7.76,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,7.82,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,8,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,8,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,8.02,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,8.12,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,8.2,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,8.33,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,8.57,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,8.72,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,8.8,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,8.81,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,8.82,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,8.87,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,8.89,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,8.89,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,8.93,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,8.93,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,8.96,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,9,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,9.02,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,9.16,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,9.28,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,9.31,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,9.36,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,9.45,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,9.45,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,9.48,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,9.51,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,9.51,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,9.57,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,9.62,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,9.7,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,9.74,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,9.91,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,9.99,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.04,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.06,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.14,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.19,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.24,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.25,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.38,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.4,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.4,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.44,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.47,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.5,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.58,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.82,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.85,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.86,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.9,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,10.99,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,11.02,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,11.02,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,11.04,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,11.06,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,11.21,0.161643836,0,1
Bourdigou,3,42.75,29.06.2007,29,6,2007,29/6/2007,11.23,0.161643836,0,1
